,BusID,BusNumber,DatagramDate,DatagramTime,DistanceTraveled,DBF,TBF,EventCount,ECPF,StopCount,SCPF,Concessionare
0,1,21018,2018-11-12,09:10:42,49258880,49258880,3993,1,1,236,236,2
1,1,21018,2018-11-13,09:59:30,49400377,141497,24,2,1,238,2,2
2,1,21018,2018-12-27,09:41:09,65292020,15891643,1055,5,3,316,78,2
3,1,21018,2019-01-03,09:40:17,67126927,1834907,167,6,1,322,6,2
4,1,21018,2019-02-04,09:27:35,78545278,11418351,767,7,1,386,64,2
5,1,21018,2019-02-04,15:56:13,78607154,61876,6,8,1,388,2,2
6,1,21018,2019-03-08,10:40:28,90250360,11643206,762,9,1,455,67,2
7,1,21018,2019-03-13,10:26:50,92479128,2228768,119,11,2,464,9,2
8,1,21018,2019-03-25,16:57:26,97759223,5280095,294,12,1,488,24,2
9,1,21018,2019-04-06,15:31:33,101894579,4135356,286,13,1,523,35,2
10,1,21018,2019-04-25,09:18:02,106763947,4869368,449,14,1,549,26,2
11,1,21018,2019-05-30,23:21:22,116588667,9824720,854,14,0,638,89,2
12,3,21020,2018-08-12,09:24:21,16340477,16340477,1785,1,1,106,106,2
13,3,21020,2018-09-10,20:08:14,24613171,8272694,706,2,1,156,50,2
14,3,21020,2018-09-18,11:55:50,26289102,1675931,183,3,1,165,9,2
15,3,21020,2018-12-02,06:30:50,44419383,18130281,1794,5,2,280,115,2
16,3,21020,2019-04-12,09:39:17,84173140,39753757,3147,8,3,494,214,2
17,3,21020,2019-04-12,17:30:40,84207649,34509,7,10,2,496,2,2
18,3,21020,2019-04-14,06:05:37,84356252,148603,36,11,1,498,2,2
19,3,21020,2019-04-27,13:42:13,88428739,4072487,319,12,1,521,23,2
20,3,21020,2019-05-30,20:29:49,94643511,6214772,798,18,6,590,69,2
21,7,21025,2018-08-01,09:38:58,29389068,29389068,1521,1,1,115,115,2
22,7,21025,2018-09-01,11:30:20,54926942,25537874,745,4,3,154,39,2
23,7,21025,2018-09-02,13:38:56,54988346,61404,26,6,2,156,2,2
24,7,21025,2018-11-17,08:48:09,119857263,64868917,1819,7,1,227,71,2
25,7,21025,2018-12-09,17:20:19,137685767,17828504,536,16,9,261,34,2
26,7,21025,2018-12-25,14:10:54,152755778,15070011,380,18,2,275,14,2
27,7,21025,2019-01-17,08:35:42,161513458,8757680,546,19,1,325,50,2
28,7,21025,2019-05-30,22:49:13,206262968,44749510,3206,19,0,516,191,2
29,8,21026,2018-09-15,15:53:26,62948011,62948011,2607,1,1,126,126,2
30,8,21026,2018-12-31,10:59:47,105506115,42558104,2563,2,1,317,191,2
31,8,21026,2019-01-26,10:33:51,111774787,6268672,623,3,1,378,61,2
32,8,21026,2019-02-05,10:40:17,115113075,3338288,240,4,1,402,24,2
33,8,21026,2019-02-08,17:45:16,116063853,950778,79,5,1,409,7,2
34,8,21026,2019-05-30,21:15:47,149869163,33805310,2667,5,0,553,144,2
35,17,11008,2019-03-09,13:35:56,5200381,5200381,6805,1,1,59,59,1
36,17,11008,2019-03-11,18:18:13,5861701,661320,52,2,1,66,7,1
37,17,11008,2019-03-14,08:39:00,6535007,673306,62,4,2,71,5,1
38,17,11008,2019-03-28,06:09:12,9875269,3340262,333,6,2,89,18,1
39,17,11008,2019-04-02,08:46:54,11044561,1169292,122,7,1,100,11,1
40,17,11008,2019-04-09,11:31:31,12463324,1418763,170,9,2,116,16,1
41,17,11008,2019-04-12,14:46:20,13291702,828378,75,11,2,126,10,1
42,17,11008,2019-04-13,09:26:18,13529538,237836,18,14,3,132,6,1
43,17,11008,2019-05-30,23:50:33,22850175,9320637,1142,15,1,191,59,1
44,18,11019,2018-10-05,07:45:52,16335208,16335208,3079,1,1,136,136,1
45,18,11019,2019-01-30,12:45:24,26054533,9719325,2812,2,1,274,138,1
46,18,11019,2019-02-05,09:56:04,27424257,1369724,141,3,1,288,14,1
47,18,11019,2019-03-03,12:44:26,33880331,6456074,626,5,2,347,59,1
48,18,11019,2019-03-29,20:39:37,39187165,5306834,631,7,2,396,49,1
49,18,11019,2019-05-30,23:59:56,52561790,13374625,1491,8,1,485,89,1
50,19,11010,2018-12-13,06:07:32,26200231,26200231,4734,18,18,152,152,1
51,19,11010,2019-01-17,12:49:18,28843574,2643343,846,20,2,183,31,1
52,19,11010,2019-01-30,15:53:56,30876220,2032646,315,22,2,202,19,1
53,19,11010,2019-04-02,07:40:14,34960869,4084649,1479,25,3,248,46,1
54,19,11010,2019-04-06,13:46:26,35804177,843308,102,26,1,261,13,1
55,19,11010,2019-05-10,11:10:29,37574167,1769990,813,27,1,264,3,1
56,21,11026,2018-08-28,06:34:11,17220740,17220740,2166,1,1,152,152,1
57,21,11026,2018-09-24,11:36:43,23186324,5965584,653,3,2,204,52,1
58,21,11026,2019-01-29,10:19:31,45949261,22762937,3046,5,2,392,188,1
59,21,11026,2019-03-02,06:40:51,52182658,6233397,764,11,6,452,60,1
60,21,11026,2019-03-15,15:24:54,55610373,3427715,320,13,2,490,38,1
61,21,11026,2019-03-23,16:05:13,57319320,1708947,192,15,2,513,23,1
62,21,11026,2019-04-09,08:41:10,61124027,3804707,400,16,1,550,37,1
63,21,11026,2019-05-30,22:44:32,70816319,9692292,1238,17,1,641,91,1
64,22,11027,2018-07-09,12:53:18,8508227,8508227,972,1,1,64,64,1
65,22,11027,2018-08-31,07:39:57,17315948,8807721,1266,2,1,127,63,1
66,22,11027,2018-09-18,17:53:53,21062647,3746699,442,3,1,158,31,1
67,22,11027,2018-09-27,19:14:24,22870983,1808336,217,5,2,179,21,1
68,22,11027,2018-10-19,15:02:07,26709627,3838644,523,6,1,208,29,1
69,22,11027,2018-11-17,17:47:17,31731982,5022355,698,7,1,255,47,1
70,22,11027,2018-12-03,12:09:11,36604073,4872091,378,8,1,281,26,1
71,22,11027,2019-02-09,14:35:15,53437902,16833829,1634,11,3,371,90,1
72,22,11027,2019-02-15,06:42:33,54369137,931235,136,12,1,385,14,1
73,22,11027,2019-03-08,14:09:56,58589034,4219897,511,21,9,439,54,1
74,22,11027,2019-04-06,06:35:54,64579391,5990357,688,23,2,503,64,1
75,22,11027,2019-04-17,06:04:29,67392958,2813567,263,25,2,524,21,1
76,22,11027,2019-04-27,15:05:06,68007249,614291,249,26,1,532,8,1
77,22,11027,2019-05-29,06:42:48,76354990,8347741,759,27,1,605,73,1
78,22,11027,2019-05-30,04:29:54,76623927,268937,21,28,1,613,8,1
79,23,11028,2018-06-13,16:44:37,2622480,2622480,352,1,1,20,20,1
80,23,11028,2018-10-26,06:50:00,34890891,32268411,3230,2,1,251,231,1
81,23,11028,2018-11-11,14:12:41,38408716,3517825,391,7,5,285,34,1
82,23,11028,2019-01-21,21:46:43,54973221,16564505,1711,8,1,366,81,1
83,23,11028,2019-02-06,10:01:40,59090588,4117367,372,13,5,392,26,1
84,23,11028,2019-02-15,14:56:00,61449537,2358949,220,14,1,398,6,1
85,23,11028,2019-02-27,16:58:36,64361052,2911515,290,15,1,416,18,1
86,23,11028,2019-05-30,19:41:18,85595670,21234618,2210,19,4,522,106,1
87,24,11029,2018-06-13,12:22:38,3045907,3045907,348,1,1,24,24,1
88,24,11029,2018-08-26,10:23:14,17522012,14476105,1774,2,1,153,129,1
89,24,11029,2018-11-05,11:22:02,32352714,14830702,1704,3,1,279,126,1
90,24,11029,2019-04-02,14:20:50,63521656,31168942,3554,12,9,499,220,1
91,24,11029,2019-05-04,13:38:54,70524356,7002700,767,13,1,528,29,1
92,24,11029,2019-05-10,14:22:47,71838572,1314216,144,15,2,543,15,1
93,24,11029,2019-05-30,23:43:47,74353197,2514625,489,15,0,567,24,1
94,25,11030,2018-11-22,13:08:22,9685039,9685039,4237,1,1,82,82,1
95,25,11030,2018-12-03,14:06:01,12546235,2861196,264,5,4,97,15,1
96,25,11030,2019-02-05,16:41:31,26865310,14319075,1538,9,4,201,104,1
97,25,11030,2019-04-20,19:29:26,43084067,16218757,1778,10,1,287,86,1
98,25,11030,2019-05-30,22:39:58,54198775,11114708,963,11,1,351,64,1
99,132,21022,2018-06-01,20:23:17,822067,822067,68,1,1,11,11,2
100,132,21022,2018-06-04,06:17:19,890838,68771,57,2,1,14,3,2
101,132,21022,2018-06-05,05:54:53,1372520,481682,23,4,2,20,6,2
102,132,21022,2018-06-06,05:38:38,1542306,169786,23,8,4,25,5,2
103,132,21022,2018-06-07,05:30:15,2025967,483661,23,9,1,28,3,2
104,132,21022,2018-06-11,02:14:55,3348611,1322644,92,14,5,41,13,2
105,132,21022,2018-06-11,02:51:04,3352153,3542,0,15,1,41,0,2
106,132,21022,2018-06-12,06:49:20,3412939,60786,27,16,1,42,1,2
107,132,21022,2018-06-14,05:26:35,4054480,641541,46,17,1,50,8,2
108,132,21022,2018-06-15,04:46:19,4581891,527411,23,22,5,57,7,2
109,132,21022,2018-06-16,05:00:20,4900529,318638,24,32,10,70,13,2
110,132,21022,2018-06-17,05:35:03,5224807,324278,24,52,20,91,21,2
111,132,21022,2018-06-18,05:09:20,5689363,464556,23,55,3,96,5,2
112,132,21022,2018-06-19,05:58:25,6193809,504446,24,58,3,101,5,2
113,132,21022,2018-06-20,05:57:47,6487519,293710,23,60,2,106,5,2
114,132,21022,2018-06-21,21:52:44,7320451,832932,39,61,1,113,7,2
115,132,21022,2018-06-22,05:04:52,7348242,27791,7,62,1,116,3,2
116,132,21022,2018-06-23,06:19:59,7825706,477464,25,67,5,122,6,2
117,132,21022,2018-06-24,06:05:58,7917180,91474,23,69,2,126,4,2
118,132,21022,2018-06-25,05:18:10,8297007,379827,23,70,1,128,2,2
119,132,21022,2018-06-26,06:18:52,8583015,286008,25,71,1,132,4,2
120,132,21022,2018-06-27,06:48:20,8987724,404709,24,73,2,137,5,2
121,132,21022,2018-06-29,07:04:20,9347070,359346,48,74,1,145,8,2
122,132,21022,2018-06-30,06:12:20,9716619,369549,23,76,2,149,4,2
123,132,21022,2018-07-04,08:53:53,10806336,1089717,98,77,1,153,4,2
124,132,21022,2018-07-12,05:12:58,13739246,2932910,188,78,1,173,20,2
125,132,21022,2018-07-20,20:24:56,16190799,2451553,207,79,1,194,21,2
126,132,21022,2018-07-23,05:13:38,16632639,441840,56,80,1,198,4,2
127,132,21022,2018-07-25,05:26:43,16930951,298312,48,82,2,204,6,2
128,132,21022,2018-07-30,05:34:08,17669988,739037,120,83,1,213,9,2
129,132,21022,2018-07-31,04:58:47,18185581,515593,23,88,5,219,6,2
130,132,21022,2018-08-01,06:32:04,18536927,351346,25,89,1,224,5,2
131,132,21022,2018-08-02,06:14:40,18952283,415356,23,98,9,234,10,2
132,132,21022,2018-08-03,06:21:39,19545602,593319,24,106,8,246,12,2
133,132,21022,2018-08-04,07:27:53,19689220,143618,25,110,4,252,6,2
134,132,21022,2018-08-06,08:55:18,20236669,547449,49,111,1,255,3,2
135,132,21022,2018-08-08,05:09:57,20635404,398735,44,112,1,258,3,2
136,132,21022,2018-08-09,04:18:27,21128597,493193,23,113,1,260,2,2
137,132,21022,2018-08-10,06:32:10,21700774,572177,26,114,1,264,4,2
138,132,21022,2018-08-13,05:20:47,22203602,502828,70,119,5,275,11,2
139,132,21022,2018-08-15,06:09:02,22584333,380731,48,125,6,282,7,2
140,132,21022,2018-08-16,05:11:56,22821367,237034,23,151,26,309,27,2
141,132,21022,2018-08-17,05:06:09,23374599,553232,23,162,11,321,12,2
142,132,21022,2018-08-20,06:14:06,23760835,386236,73,169,7,327,6,2
143,132,21022,2018-08-21,05:11:13,24312140,551305,22,174,5,332,5,2
144,132,21022,2018-08-22,04:41:18,24570877,258737,23,178,4,338,6,2
145,132,21022,2018-08-23,04:58:00,25019891,449014,24,181,3,343,5,2
146,132,21022,2018-08-24,05:15:27,25580745,560854,24,184,3,348,5,2
147,132,21022,2018-08-25,05:03:13,25974566,393821,23,186,2,352,4,2
148,132,21022,2018-08-27,06:02:45,26726991,752425,48,187,1,357,5,2
149,132,21022,2018-08-28,05:34:13,27117377,390386,23,189,2,360,3,2
150,132,21022,2018-08-29,05:09:38,27416087,298710,23,195,6,366,6,2
151,132,21022,2018-08-30,05:13:02,27667457,251370,24,202,7,375,9,2
152,132,21022,2018-08-31,05:10:56,28157191,489734,23,203,1,378,3,2
153,132,21022,2018-09-01,04:34:16,28672288,515097,23,204,1,380,2,2
154,132,21022,2018-09-03,04:53:49,28943819,271531,48,214,10,391,11,2
155,132,21022,2018-09-05,05:00:48,29161130,217311,48,215,1,396,5,2
156,132,21022,2018-09-06,06:19:21,29678499,517369,25,217,2,398,2,2
157,132,21022,2018-09-07,05:05:21,30171358,492859,22,219,2,401,3,2
158,132,21022,2018-09-09,18:43:33,31328576,1157218,61,220,1,407,6,2
159,132,21022,2018-09-10,05:16:34,31421236,92660,10,221,1,410,3,2
160,132,21022,2018-09-11,05:37:53,31962058,540822,24,225,4,415,5,2
161,132,21022,2018-09-12,06:47:43,32261348,299290,25,229,4,419,4,2
162,132,21022,2018-09-13,07:24:57,32690433,429085,24,232,3,423,4,2
163,132,21022,2018-09-14,05:08:55,32943950,253517,21,245,13,437,14,2
164,132,21022,2018-09-15,04:47:40,33255597,311647,23,261,16,452,15,2
165,132,21022,2018-09-15,08:27:46,33354229,98632,3,268,7,459,7,2
166,132,21022,2018-09-18,21:32:09,34523478,1169249,85,285,17,481,22,2
167,132,21022,2018-09-19,07:08:10,34564363,40885,9,286,1,483,2,2
168,132,21022,2018-09-20,17:08:49,35119384,555021,34,287,1,488,5,2
169,132,21022,2018-09-21,05:17:35,35285442,166058,12,288,1,490,2,2
170,132,21022,2018-09-22,07:16:45,35799534,514092,25,293,5,499,9,2
171,132,21022,2018-09-24,11:02:57,36503704,704170,51,294,1,502,3,2
172,132,21022,2018-09-26,06:26:05,36911580,407876,43,295,1,505,3,2
173,132,21022,2018-09-27,05:22:24,37404299,492719,22,298,3,508,3,2
174,132,21022,2018-09-28,05:18:55,37893226,488927,23,304,6,514,6,2
175,132,21022,2018-09-28,20:18:02,38140849,247623,14,309,5,521,7,2
176,132,21022,2018-10-01,05:18:00,38186335,45486,56,310,1,524,3,2
177,132,21022,2018-10-02,06:15:56,38469177,282842,24,314,4,529,5,2
178,132,21022,2018-10-02,19:18:43,38606897,137720,13,316,2,533,4,2
179,132,21022,2018-10-03,06:10:47,38631738,24841,10,317,1,536,3,2
180,132,21022,2018-10-04,05:20:17,38797118,165380,23,320,3,542,6,2
181,132,21022,2018-10-04,18:17:01,38871189,74071,12,332,12,554,12,2
182,132,21022,2018-10-05,06:13:04,38981079,109890,11,340,8,562,8,2
183,132,21022,2018-10-08,06:11:27,39058327,77248,71,354,14,578,16,2
184,132,21022,2018-10-09,06:11:02,39130782,72455,23,359,5,583,5,2
185,132,21022,2018-10-10,21:30:05,39542158,411376,39,361,2,587,4,2
186,132,21022,2018-10-11,04:55:28,39552540,10382,7,362,1,589,2,2
187,132,21022,2018-10-12,04:49:09,39807821,255281,23,364,2,599,10,2
188,132,21022,2018-10-13,06:25:22,40268150,460329,25,371,7,606,7,2
189,132,21022,2018-10-13,18:24:21,40537535,269385,11,374,3,607,1,2
190,132,21022,2018-10-15,18:58:52,40640958,103423,48,377,3,608,1,2
191,132,21022,2018-10-17,06:44:50,41015092,374134,35,378,1,614,6,2
192,132,21022,2018-10-18,05:07:40,41296727,281635,22,379,1,617,3,2
193,132,21022,2018-10-19,11:12:25,41817780,521053,30,380,1,619,2,2
194,132,21022,2018-10-24,11:10:28,43257873,1440093,119,381,1,630,11,2
195,132,21022,2018-10-26,05:05:08,43827234,569361,41,383,2,636,6,2
196,132,21022,2018-10-26,09:44:26,43897768,70534,4,385,2,638,2,2
197,132,21022,2018-10-27,15:26:04,44516337,618569,29,386,1,640,2,2
198,132,21022,2018-10-29,05:01:30,44703707,187370,37,387,1,642,2,2
199,132,21022,2018-10-29,17:57:31,45022103,318396,12,388,1,644,2,2
200,132,21022,2018-10-30,05:54:16,45073946,51843,11,389,1,646,2,2
201,132,21022,2018-10-31,06:12:24,45622531,548585,24,392,3,650,4,2
202,132,21022,2018-11-01,06:22:32,45952221,329690,24,394,2,654,4,2
203,132,21022,2018-11-02,05:08:30,46214790,262569,22,395,1,656,2,2
204,132,21022,2018-11-02,19:49:23,46541011,326221,14,398,3,660,4,2
205,132,21022,2018-11-06,04:51:49,46801290,260279,81,399,1,663,3,2
206,132,21022,2018-11-07,05:26:18,47165312,364022,24,400,1,668,5,2
207,132,21022,2018-11-08,06:20:59,47689550,524238,24,402,2,671,3,2
208,132,21022,2018-11-09,20:09:35,48326391,636841,37,406,4,677,6,2
209,132,21022,2018-11-10,06:11:49,48409868,83477,10,408,2,681,4,2
210,132,21022,2018-11-13,05:58:45,48938971,529103,71,415,7,689,8,2
211,132,21022,2018-11-14,23:14:17,49764747,825776,41,417,2,693,4,2
212,132,21022,2018-11-17,05:54:04,50527196,762449,54,418,1,700,7,2
213,132,21022,2018-11-19,06:03:11,51119019,591823,48,420,2,704,4,2
214,132,21022,2018-11-23,05:02:03,52104764,985745,94,421,1,711,7,2
215,132,21022,2018-11-23,22:01:29,52467179,362415,16,423,2,715,4,2
216,132,21022,2018-11-24,08:34:18,52590273,123094,10,424,1,717,2,2
217,132,21022,2018-11-26,13:11:45,52825592,235319,52,425,1,719,2,2
218,132,21022,2018-11-27,05:58:56,53017376,191784,16,426,1,722,3,2
219,132,21022,2018-11-28,05:13:19,53428687,411311,23,427,1,726,4,2
220,132,21022,2018-11-29,06:11:49,53882952,454265,24,431,4,731,5,2
221,132,21022,2018-11-30,18:54:28,54703814,820862,36,433,2,734,3,2
222,132,21022,2018-12-01,05:54:01,54776160,72346,10,434,1,736,2,2
223,132,21022,2018-12-21,05:05:16,58373593,3597433,479,478,44,780,44,2
224,132,21022,2018-12-23,07:04:24,58828978,455385,49,479,1,786,6,2
225,132,21022,2018-12-24,05:13:25,58953358,124380,22,483,4,790,4,2
226,132,21022,2018-12-26,07:30:55,59601968,648610,50,486,3,796,6,2
227,132,21022,2018-12-27,06:35:17,60045907,443939,23,487,1,799,3,2
228,132,21022,2018-12-27,17:36:50,60289462,243555,11,488,1,801,2,2
229,132,21022,2018-12-28,15:17:56,60684910,395448,21,489,1,803,2,2
230,132,21022,2018-12-30,11:47:53,61303449,618539,44,491,2,805,2,2
231,132,21022,2018-12-31,06:20:17,61342182,38733,18,501,10,814,9,2
232,132,21022,2018-12-31,19:47:59,61484406,142224,13,502,1,816,2,2
233,132,21022,2019-01-02,04:53:46,61508836,24430,33,503,1,818,2,2
234,132,21022,2019-01-03,05:22:01,61993920,485084,24,505,2,821,3,2
235,132,21022,2019-01-03,19:45:52,62243253,249333,14,513,8,830,9,2
236,132,21022,2019-01-04,05:27:31,62291377,48124,9,515,2,834,4,2
237,132,21022,2019-01-04,16:07:40,62429679,138302,10,517,2,838,4,2
238,132,21022,2019-01-05,06:12:08,62471432,41753,14,518,1,840,2,2
239,132,21022,2019-01-05,16:02:31,62572087,100655,9,521,3,843,3,2
240,132,21022,2019-01-06,09:59:22,62657931,85844,17,524,3,846,3,2
241,132,21022,2019-01-08,06:03:08,62675463,17532,44,525,1,848,2,2
242,132,21022,2019-01-10,06:46:05,63099421,423958,48,548,23,872,24,2
243,132,21022,2019-01-10,20:41:48,63471358,371937,13,553,5,876,4,2
244,132,21022,2019-01-11,04:39:15,63484816,13458,7,554,1,877,1,2
245,132,21022,2019-01-12,07:33:21,63991267,506451,26,577,23,900,23,2
246,132,21022,2019-01-14,05:47:42,64390107,398840,46,588,11,911,11,2
247,132,21022,2019-01-15,05:03:16,64956781,566674,23,626,38,944,33,2
248,132,21022,2019-01-15,19:42:18,65354658,397877,14,641,15,957,13,2
249,132,21022,2019-01-16,06:38:41,65424947,70289,10,646,5,964,7,2
250,132,21022,2019-01-17,05:29:48,65900658,475711,22,669,23,981,17,2
251,132,21022,2019-01-17,19:29:04,66166670,266012,13,677,8,990,9,2
252,132,21022,2019-01-18,05:23:27,66177030,10360,9,678,1,992,2,2
253,132,21022,2019-01-18,21:32:06,66523785,346755,16,691,13,1004,12,2
254,132,21022,2019-01-19,06:01:41,66588942,65157,8,692,1,1007,3,2
255,132,21022,2019-01-20,06:30:18,67103389,514447,24,707,15,1024,17,2
256,132,21022,2019-01-21,06:36:05,67554849,451460,24,757,50,1075,51,2
257,132,21022,2019-01-21,18:02:30,67666923,112074,11,764,7,1084,9,2
258,132,21022,2019-01-22,06:47:15,67785313,118390,12,800,36,1120,36,2
259,132,21022,2019-01-23,06:43:40,68055477,270164,23,807,7,1137,17,2
260,132,21022,2019-01-24,06:08:48,68136508,81031,23,813,6,1143,6,2
261,132,21022,2019-01-25,20:14:30,68624565,488057,38,825,12,1160,17,2
262,132,21022,2019-01-26,04:52:28,68774216,149651,8,841,16,1178,18,2
263,132,21022,2019-01-27,18:59:40,69267386,493170,38,874,33,1212,34,2
264,132,21022,2019-01-28,14:58:37,69743706,476320,19,881,7,1220,8,2
265,132,21022,2019-01-29,05:30:47,69982371,238665,14,910,29,1247,27,2
266,132,21022,2019-01-30,06:16:35,70455441,473070,24,935,25,1273,26,2
267,132,21022,2019-01-31,04:58:01,70923861,468420,22,960,25,1297,24,2
268,132,21022,2019-01-31,17:23:00,71219668,295807,12,996,36,1334,37,2
269,132,21022,2019-02-01,04:58:15,71328134,108466,11,1026,30,1366,32,2
270,132,21022,2019-02-03,20:17:29,72064996,736862,63,1156,130,1488,122,2
271,132,21022,2019-02-04,05:11:53,72150010,85014,8,1168,12,1502,14,2
272,132,21022,2019-02-04,20:24:09,72336581,186571,15,1176,8,1512,10,2
273,132,21022,2019-02-05,06:12:28,72418855,82274,9,1187,11,1521,9,2
274,132,21022,2019-02-05,20:02:44,72582332,163477,13,1193,6,1527,6,2
275,132,21022,2019-02-06,07:16:59,72703678,121346,11,1194,1,1532,5,2
276,132,21022,2019-02-07,06:16:45,72839371,135693,22,1196,2,1535,3,2
277,132,21022,2019-02-08,05:21:51,73238460,399089,23,1203,7,1544,9,2
278,132,21022,2019-02-11,05:02:14,73534565,296105,71,1216,13,1560,16,2
279,132,21022,2019-02-12,19:58:29,74078324,543759,38,1218,2,1563,3,2
280,132,21022,2019-02-13,06:20:17,74108845,30521,10,1219,1,1566,3,2
281,132,21022,2019-02-14,06:04:04,74316506,207661,23,1237,18,1586,20,2
282,132,21022,2019-02-22,20:25:02,77327857,3011351,206,1247,10,1612,26,2
283,132,21022,2019-02-23,06:54:10,77414299,86442,10,1248,1,1614,2,2
284,132,21022,2019-02-23,18:55:03,77589953,175654,12,1254,6,1621,7,2
285,132,21022,2019-02-24,22:19:27,77983142,393189,27,1269,15,1638,17,2
286,132,21022,2019-02-25,04:55:13,77994175,11033,6,1270,1,1641,3,2
287,132,21022,2019-02-26,05:17:58,78128293,134118,24,1279,9,1651,10,2
288,132,21022,2019-02-27,05:10:22,78488488,360195,23,1283,4,1659,8,2
289,132,21022,2019-02-28,04:59:54,78811582,323094,23,1304,21,1683,24,2
290,132,21022,2019-03-01,06:22:10,79138753,327171,25,1309,5,1690,7,2
291,132,21022,2019-03-02,05:02:51,79608461,469708,22,1311,2,1694,4,2
292,132,21022,2019-03-04,05:25:20,80315593,707132,48,1338,27,1722,28,2
293,132,21022,2019-03-05,06:02:28,80908257,592664,24,1342,4,1727,5,2
294,132,21022,2019-03-05,22:19:21,81469134,560877,16,1343,1,1730,3,2
295,132,21022,2019-03-06,06:37:52,81483693,14559,8,1344,1,1733,3,2
296,132,21022,2019-03-07,05:04:58,81916993,433300,22,1345,1,1735,2,2
297,132,21022,2019-03-08,05:57:07,82424952,507959,24,1351,6,1742,7,2
298,132,21022,2019-03-08,19:28:25,82634237,209285,13,1354,3,1747,5,2
299,132,21022,2019-03-09,08:17:00,82696531,62294,12,1355,1,1750,3,2
300,132,21022,2019-03-11,05:28:44,82901590,205059,45,1357,2,1754,4,2
301,132,21022,2019-03-12,06:10:42,83442230,540640,24,1362,5,1761,7,2
302,132,21022,2019-03-13,08:04:18,84066882,624652,25,1366,4,1770,9,2
303,132,21022,2019-03-14,07:43:52,84557519,490637,23,1373,7,1779,9,2
304,132,21022,2019-03-15,05:30:29,84843571,286052,21,1382,9,1790,11,2
305,132,21022,2019-03-18,21:30:34,85729795,886224,88,1394,12,1807,17,2
306,132,21022,2019-03-19,07:02:02,85813959,84164,9,1397,3,1812,5,2
307,132,21022,2019-03-19,17:24:48,86100877,286918,10,1429,32,1847,35,2
308,132,21022,2019-03-20,06:34:46,86206937,106060,13,1431,2,1850,3,2
309,132,21022,2019-03-21,05:29:57,86634778,427841,22,1448,17,1869,19,2
310,132,21022,2019-03-23,04:33:27,86769657,134879,47,1457,9,1880,11,2
311,132,21022,2019-03-26,05:26:24,87268881,499224,72,1482,25,1906,26,2
312,132,21022,2019-03-27,06:37:54,87750546,481665,25,1483,1,1909,3,2
313,132,21022,2019-03-28,05:27:43,88199358,448812,22,1486,3,1914,5,2
314,132,21022,2019-03-29,05:32:44,88723599,524241,24,1499,13,1927,13,2
315,132,21022,2019-03-29,16:02:10,88893168,169569,10,1540,41,1960,33,2
316,132,21022,2019-03-30,05:07:57,89068506,175338,13,1541,1,1963,3,2
317,132,21022,2019-04-01,05:06:03,89303519,235013,47,1561,20,1983,20,2
318,132,21022,2019-04-03,06:09:06,89948013,644494,49,1677,116,2092,109,2
319,132,21022,2019-04-03,17:56:52,90022710,74697,11,1698,21,2110,18,2
320,132,21022,2019-04-04,04:53:31,90150311,127601,10,1714,16,2122,12,2
321,132,21022,2019-04-05,04:56:23,90665874,515563,24,1771,57,2179,57,2
322,132,21022,2019-04-06,06:24:13,91126770,460896,25,1795,24,2205,26,2
323,132,21022,2019-04-06,20:08:55,91325992,199222,13,1809,14,2220,15,2
324,132,21022,2019-04-06,21:04:52,91348444,22452,0,1812,3,2224,4,2
325,132,21022,2019-04-21,15:28:35,96954683,5606239,354,1825,13,2268,44,2
326,132,21022,2019-04-22,04:56:09,97159135,204452,13,1865,40,2307,39,2
327,132,21022,2019-04-22,14:46:36,97333733,174598,9,1895,30,2339,32,2
328,132,21022,2019-04-23,04:57:43,97531659,197926,14,1966,71,2406,67,2
329,132,21022,2019-04-23,13:40:39,97633970,102311,8,2003,37,2444,38,2
330,132,21022,2019-04-24,04:55:16,97779582,145612,15,2006,3,2448,4,2
331,132,21022,2019-04-24,17:24:52,97946703,167121,12,2055,49,2495,47,2
332,132,21022,2019-04-26,06:16:25,98578545,631842,36,2105,50,2543,48,2
333,132,21022,2019-04-27,10:29:52,98956114,377569,28,2189,84,2619,76,2
334,132,21022,2019-04-27,14:56:58,99047098,90984,4,2194,5,2626,7,2
335,132,21022,2019-04-28,05:58:27,99255585,208487,15,2279,85,2708,82,2
336,132,21022,2019-04-29,04:54:40,99718578,462993,22,2361,82,2792,84,2
337,132,21022,2019-04-30,05:00:16,100172210,453632,24,2565,204,2975,183,2
338,132,21022,2019-04-30,17:13:08,100320973,148763,12,2606,41,3011,36,2
339,132,21022,2019-05-01,20:17:51,100472537,151564,27,2657,51,3059,48,2
340,132,21022,2019-05-02,04:49:04,100528334,55797,8,2669,12,3071,12,2
341,132,21022,2019-05-03,05:16:17,100939350,411016,24,2775,106,3176,105,2
342,132,21022,2019-05-03,16:38:05,101037970,98620,11,2803,28,3205,29,2
343,132,21022,2019-05-04,05:56:29,101150413,112443,13,2840,37,3242,37,2
344,132,21022,2019-05-05,06:05:19,101630212,479799,24,2962,122,3352,110,2
345,132,21022,2019-05-06,05:29:09,102090458,460246,23,3144,182,3528,176,2
346,132,21022,2019-05-06,16:48:12,102386715,296257,11,3265,121,3629,101,2
347,132,21022,2019-05-07,06:08:22,102491609,104894,13,3299,34,3662,33,2
348,132,21022,2019-05-08,06:37:08,103008612,517003,24,3449,150,3776,114,2
